gene_name,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pvals_adj_weighted,logfoldchanges_abs,significance,rank
SPIDR,-5.720445633,-1.376739144,0.00000001062451244,0.000005283233164,0.4195121951,0.00003356047585,1.376739144,Downregulated,7.265190445
RAP1A,-5.720445633,-1.202248335,0.00000001062451244,0.000005283233164,0.5170731707,0.00003356047585,1.202248335,Downregulated,6.344384955
CEBPD,-5.79754591,-1.16286242,0.000000006729231141,0.000003570653401,0.5707317073,0.00002268172226,1.16286242,Downregulated,6.334404997
CORO1A,-5.795045376,-1.771825433,0.000000006830266953,0.000003570653401,0.1804878049,0.00002268172226,1.771825433,Downregulated,9.651580171
NPC1,-5.842139244,-1.090869784,0.000000005153467178,0.000003090261436,0.6146341463,0.00001963014713,1.090869784,Downregulated,6.010697724
KAT6B,-5.917989731,-1.449103355,0.000000003259005122,0.000002143374078,0.3804878049,0.00001361527151,1.449103355,Downregulated,8.214824947
PPP3CC,-5.975085735,-1.298343658,0.000000002299692209,0.000001616762922,0.4829268293,0.00001027010002,1.298343658,Downregulated,7.519167297
ST8SIA6,-6.04176712,-2.227566719,0.000000001524352098,0.000001109946092,0.1414634146,0.000007050667245,2.227566719,Downregulated,13.26448734
LCP2,-6.069273472,-1.422901034,0.000000001284902074,0.000001007560903,0.4243902439,0.000006400289808,1.422901034,Downregulated,8.53275146
PLCB1,-6.070106983,-1.089616179,0.000000001278250803,0.000001007560903,0.6682926829,0.000006400289808,1.089616179,Downregulated,6.534132608
PPDPF,-6.113033295,-1.875461578,0.0000000009775500469,0.0000008304287649,0.1853658537,0.000005275100237,1.875461578,Downregulated,11.40411475
ARHGEF3,-6.273485661,-1.259727836,0.0000000003530532162,0.0000003129586509,0.556097561,0.000001987995026,1.259727836,Downregulated,8.193916133
FLI1,-6.473947048,-1.584591389,0,0.00000009732746714,0.3902439024,0.0000006182494715,1.584591389,Downregulated,11.11078177
RORA,-6.567301273,-1.088795424,0,0.00000006144614577,0.7317073171,0.0000003903219539,1.088795424,Downregulated,7.851854025
SYTL2,-6.706082344,-1.339088678,0,0.0000000254746481,0.5609756098,0.000000161821613,1.339088678,Downregulated,10.16889454
ITGAL,-7.493758678,-1.874218464,0,0.0000000001049649408,0.3170731707,0.0000000006667646972,1.874218464,Downregulated,18.70274309
MYO1F,-7.527932644,-1.407022476,0,0,0.6048780488,0.0000000005563516704,1.407022476,Downregulated,14.15123962
TRAF3IP3,-7.628372192,-2.194136381,0,0,0.2048780488,0.0000000002799023874,2.194136381,Downregulated,22.72230463
RP11-640M9.1,-8.340614319,-2.069658279,0,0,0.2926829268,0,2.069658279,Downregulated,26.33648226
PYHIN1,-9.929303169,-1.287719846,0,0,0.7804878049,0,1.287719846,Downregulated,24.21008464
MTRNR2L12,9.965977669,1.488463283,0,0,0.8292682927,0,1.488463283,Upregulated,28.03641674
IL8,12.15521717,3.59411931,0,0,0.7707317073,0,3.59411931,Upregulated,104.0845945
