gene_name,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pvals_adj_weighted,logfoldchanges_abs,significance,rank
ANKHD1,-3.552283287,-1.039533973,0.0003819035761,0.003357589525,0.05146036161,0.006575182198,1.039533973,Downregulated,2.571778356
CCDC115,-3.721181631,-1.04140532,0.0001982927025,0.001881243192,0.05656003709,0.00368404674,1.04140532,Downregulated,2.838407539
ZBED6,-3.746889353,-1.176088095,0.0001790410262,0.001723460077,0.04543347242,0.003375059378,1.176088095,Downregulated,3.250235615
GALK2,-3.785413265,-1.039059639,0.0001534533119,0.001501971255,0.06351414001,0.002941316853,1.039059639,Downregulated,2.933616957
AC009313.1,3.827234983,1.272409678,0.000129590731,0.001300884207,0.1696801113,0.002547527212,1.272409678,Upregulated,3.67187068
FAIM3,-3.85279274,-1.485816717,0.0001167781853,0.001193968635,0.03616133519,0.00233815398,1.485816717,Downregulated,4.343052787
NCS1,3.906306744,2.022959232,0.00009371754188,0.0009816670192,0.1191469634,0.001922402802,2.022959232,Upregulated,6.085133792
GPAA1,-3.916181326,-1.239809155,0.00008996260547,0.0009488658046,0.04450625869,0.00185816804,1.239809155,Downregulated,3.747689169
RP11-539L10.2,-3.916349888,-1.50152123,0.00008989973106,0.0009486934352,0.03430690774,0.001857830488,1.50152123,Downregulated,4.538909643
RP3-508I15.14,3.96825242,1.2340976,0.00007240162971,0.0007835055342,0.1849791377,0.001534342302,1.2340976,Upregulated,3.833055229
ZNF512,-3.993697643,-1.093706131,0.0000650507854,0.0007103671199,0.05424200278,0.001391115026,1.093706131,Downregulated,3.443552509
LMF1,-4.001155376,-1.15233922,0.00006303399942,0.00069317,0.05748725081,0.001357437832,1.15233922,Downregulated,3.640424249
CTC-329D1.2,-4.010580063,-1.142187834,0.00006056975389,0.0006696833744,0.0611961057,0.00131144387,1.142187834,Downregulated,3.62545322
LRRC37A3,-4.065986633,-1.021361351,0.00004782972095,0.0005441698386,0.0672229949,0.001065650166,1.021361351,Downregulated,3.333994655
TBC1D32,-4.089989185,-1.003157735,0.00004313937096,0.0004991631641,0.08066759388,0.0009775133995,1.003157735,Downregulated,3.312183546
ARHGEF28,-4.140898228,-1.555048823,0.00003459482552,0.0004112648995,0.03894297636,0.0008053818449,1.555048823,Downregulated,5.265206152
RP11-711K1.8,-4.145039082,-1.03624475,0.0000339755429,0.0004046106125,0.08252202133,0.0007923507257,1.03624475,Downregulated,3.515939816
SCPEP1,-4.157705784,-1.554196239,0.00003214597061,0.0003849402759,0.03523412146,0.0007538302197,1.554196239,Downregulated,5.306968806
ADRB2,-4.167954922,-1.246644616,0.00003073444759,0.000370230972,0.05146036161,0.0007250249258,1.246644616,Downregulated,4.277894975
CC2D1A,-4.257088661,-1.765021086,0.00002071062362,0.0002609692178,0.0324524803,0.0005110571565,1.765021086,Downregulated,6.324795473
RP11-493L12.4,-4.284576416,-1.11575079,0.00001830877225,0.0002343247009,0.06629578118,0.000458879083,1.11575079,Downregulated,4.050378353
EI24,-4.286037922,-1.211060762,0.00001818879949,0.000233081863,0.05238757534,0.000456445228,1.211060762,Downregulated,4.399167949
LINC00685,-4.315155506,-1.786191225,0.00001594904412,0.0002069822479,0.03291608716,0.000405334238,1.786191225,Downregulated,6.580447971
PLXNC1,-4.334080219,-1.115942121,0.00001463706527,0.000192653639,0.06954102921,0.0003772744607,1.115942121,Downregulated,4.145973591
